timeout = 2 ms
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 9 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 9 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 8 ms
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 8 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 9 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 9 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 8 ms
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 9 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 9 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 8 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 8 ms
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 9 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 9 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 10 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 9 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 10 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 10 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 10 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 8 ms
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[expirator] wait for sem post by receiver
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 9 ms
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 9 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 8 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 9 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 9 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 8 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] received remote send-self from 10.0.0.14 and wake up expirator
[expirator] time to check expiration, waiting send-self time = 9 ms
[expirator] wait for sem post by receiver
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
[receiver] receievd heartbeat from 10.0.0.13
